stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,level_id,platform_code
910GSVNKNGS-1001246-RPL2-4,,RPL2,,51.56396,0.0962,3,910GSVNKNGS,L#-1,
910GSVNKNGS-1001246-RPL3-5,,RPL3,,51.56383,0.09708,3,910GSVNKNGS,L#-1,
910GSVNKNGS-Plat01-WB-elizabeth,,Westbound Platform 1,,,,0,910GSVNKNGS,,1
910GSVNKNGS-Plat02-EB-elizabeth,,Eastbound Platform 2,,,,0,910GSVNKNGS,,2
910GSVNKNGS-Plat03-WB-elizabeth,,Westbound Platform 3,,,,0,910GSVNKNGS,,3
910GSVNKNGS-Plat04-EB-elizabeth,,Eastbound Platform 4,,,,0,910GSVNKNGS,,4
910GSWLY,910GSWLY,Swanley,,,,1,,,
910GSWLY-Outside,,Outside Swanley,,,,3,910GSWLY,,
910GSWLY-1001801-EntE-5,,EntE,,51.39378,0.16845,3,910GSWLY,L#-1,
910GSWLY-1001801-EntT-4,,EntT,,51.39322,0.16894,3,910GSWLY,L#0,
910GSWLY-1001801-FBdg-6,,FBdg,,51.3935,0.16894,3,910GSWLY,L#0,
910GSWLY-1001801-RLY-3,,RLY,,51.39336,0.16848,3,910GSWLY,L#0,
910GSWLY-1001801-RPL1-1,,RPL1,,51.39322,0.16833,3,910GSWLY,L#-1,
910GSWLY-1001801-RPL2-2,,RPL2,,51.39345,0.16819,3,910GSWLY,L#-1,
910GSWLY-Plat01-NB-thameslink,,Northbound Platform 1,,,,0,910GSWLY,,1
910GSWLY-Plat02-SB-thameslink,,Southbound Platform 2,,,,0,910GSWLY,,2
910GSWLY-Plat03-NB-thameslink,,Northbound Platform 3,,,,0,910GSWLY,,3
910GSWLY-Plat04-SB-thameslink,,Southbound Platform 4,,,,0,910GSWLY,,4
910GTAPLOW,910GTAPLOW,Taplow,,,,1,,,
910GTAPLOW-Outside,,Outside Taplow,,,,3,910GTAPLOW,,
910GTAPLOW-1000960-Bus-2,,Bus,,51.52356,-0.68137,3,910GTAPLOW,L#0,
910GTAPLOW-1000960-EntA-90,,EntA,,51.52355,-0.68234,3,910GTAPLOW,L#0,
910GTAPLOW-1000960-EntS-91,,EntS,,51.5228,-0.68207,3,910GTAPLOW,L#0,
910GTAPLOW-1000960-FBdg-6,,FBdg,,51.52338,-0.68109,3,910GTAPLOW,L#1,
910GTAPLOW-1000960-RLY-3,,RLY,,51.52356,-0.68137,3,910GTAPLOW,L#1,
910GTAPLOW-1000960-RPL1-1,,RPL1,,51.52356,-0.68137,3,910GTAPLOW,L#0,
910GTAPLOW-1000960-RPL2-4,,RPL2,,51.52347,-0.68123,3,910GTAPLOW,L#0,
910GTAPLOW-1000960-RPL3-5,,RPL3,,51.52347,-0.68123,3,910GTAPLOW,L#0,
910GTAPLOW-Plat01-WB-elizabeth,,Westbound Platform 3,,,,0,910GTAPLOW,,1
910GTAPLOW-Plat02-EB-elizabeth,,Eastbound Platform 4,,,,0,910GTAPLOW,,2
910GTAPLOW-Plat03-WB-elizabeth,,Westbound Platform 3,,,,0,910GTAPLOW,,3
910GTAPLOW-Plat04-EB-elizabeth,,Eastbound Platform 4,,,,0,910GTAPLOW,,4
910GTHBLDSG,910GTHBLDSG,Theobalds Grove,,,,1,,,
910GTHBLDSG-Outside,,Outside Theobalds Grove,,,,3,910GTHBLDSG,,
910GTHBLDSG-1001533-Bus-3,,Bus,,51.69274,-0.03438,3,910GTHBLDSG,L#0,
910GTHBLDSG-1001533-Entr-2,,Entr,,51.69225,-0.03483,3,910GTHBLDSG,L#0,
910GTHBLDSG-1001533-RLY-5,,RLY,,51.69232,-0.03491,3,910GTHBLDSG,L#0,
910GTHBLDSG-1001533-RPL-N-1,,RPL-N,,51.69199,-0.03573,3,910GTHBLDSG,L#1,
910GTHBLDSG-1001533-RPL-S-4,,RPL-S,,51.69192,-0.03565,3,910GTHBLDSG,L#1,
910GTHBLDSG-Plat01-SB-london-overground,,Southbound Platform 1,,,,0,910GTHBLDSG,,1
910GTHBLDSG-Plat02-NB-london-overground,,Northbound Platform 2,,,,0,910GTHBLDSG,,2
910GTOOTING,910GTOOTING,Tooting,,,,1,,,
910GTOOTING-Outside,,Outside Tooting,,,,3,910GTOOTING,,
910GTOOTING-1001296-Bus-5,,Bus,,51.42072,-0.16103,3,910GTOOTING,L#0,
910GTOOTING-1001296-BusW-4,,BusW,,51.41953,-0.16169,3,910GTOOTING,L#0,
910GTOOTING-1001296-Entr-3,,Entr,,51.41991,-0.16153,3,910GTOOTING,L#0,
910GTOOTING-1001296-RLY-6,,RLY,,51.41963,-0.16083,3,910GTOOTING,L#0,
910GTOOTING-1001296-RPL E-1,,RPL E,,51.41982,-0.16111,3,910GTOOTING,L#1,
910GTOOTING-1001296-RPL W-2,,RPL W,,51.41972,-0.16097,3,910GTOOTING,L#1,
910GTOOTING-Plat01-NB-thameslink,,Northbound Platform 1,,,,0,910GTOOTING,,1
910GTOOTING-Plat02-SB-thameslink,,Southbound Platform 2,,,,0,910GTOOTING,,2
910GTULSEH,910GTULSEH,Tulse Hill,,,,1,,,
910GTULSEH-Outside,,Outside Tulse Hill,,,,3,910GTULSEH,,
910GTULSEH-1001298-BRI-71,,BRI,,51.43955,-0.10526,3,910GTULSEH,L#2,
910GTULSEH-1001298-Bus-1,,Bus,,51.43975,-0.10648,3,910GTULSEH,L#0,
910GTULSEH-1001298-EntrA-6,,EntrA,,51.43967,-0.10412,3,910GTULSEH,L#1,
910GTULSEH-1001298-EntrS-3,,EntrS,,51.43995,-0.10536,3,910GTULSEH,L#0,
910GTULSEH-1001298-RLY-90,,RLY,,51.43992,-0.10523,3,910GTULSEH,L#0,
910GTULSEH-1001298-RPL1-2,,RPL1,,51.44005,-0.10481,3,910GTULSEH,L#1,
910GTULSEH-1001298-RPL2-4,,RPL2,,51.44002,-0.10471,3,910GTULSEH,L#1,
910GTULSEH-1001298-RPL3-5,,RPL3,,51.43998,-0.10458,3,910GTULSEH,L#1,
910GTULSEH-1001298-TUN-70,,TUN,,51.43983,-0.10493,3,910GTULSEH,L#0,
910GTULSEH-Plat01-NB-thameslink,,Northbound Platform 1,,,,0,910GTULSEH,,1
910GTULSEH-Plat02-SB-thameslink,,Southbound Platform 2,,,,0,910GTULSEH,,2
910GTURKYST,910GTURKYST,Turkey Street,,,,1,,,
910GTURKYST-Outside,,Outside Turkey Street,,,,3,910GTURKYST,,
910GTURKYST-1001299-Bus-1,,Bus,,51.67231,-0.04759,3,910GTURKYST,L#0,
910GTURKYST-1001299-Entr-3,,Entr,,51.6726,-0.04707,3,910GTURKYST,L#0,
910GTURKYST-1001299-HRB-6,,HRB,,51.67042,-0.04093,3,910GTURKYST,L#0,
910GTURKYST-1001299-RLY-5,,RLY,,51.67263,-0.04722,3,910GTURKYST,L#0,
910GTURKYST-1001299-RPL-N-2,,RPL-N,,51.67301,-0.04734,3,910GTURKYST,L#1,
910GTURKYST-1001299-RPL-S-4,,RPL-S,,51.67299,-0.0472,3,910GTURKYST,L#1,
910GTURKYST-Plat01-SB-london-overground,,Southbound Platform 1,,,,0,910GTURKYST,,1
910GTURKYST-Plat02-NB-london-overground,,Northbound Platform 2,,,,0,910GTURKYST,,2
910GTWYFORD,910GTWYFORD,Twyford,,,,1,,,
910GTWYFORD-Outside,,Outside Twyford,,,,3,910GTWYFORD,,
910GTWYFORD-1000969-Bdg-5,,Bdg,,51.47544,-0.86315,3,910GTWYFORD,L#1,
910GTWYFORD-1000969-EntHB-90,,EntHB,,51.47539,-0.86325,3,910GTWYFORD,L#0,
910GTWYFORD-1000969-EntP1-91,,EntP1,,51.47523,-0.86306,3,910GTWYFORD,L#0,
910GTWYFORD-1000969-EntP5-93,,EntP5,,51.47561,-0.86336,3,910GTWYFORD,L#0,
910GTWYFORD-1000969-EntSB-92,,EntSB,,51.47553,-0.86349,3,910GTWYFORD,L#0,
910GTWYFORD-1000969-RLY-6,,RLY,,51.47557,-0.86321,3,910GTWYFORD,L#0,
910GTWYFORD-1000969-RPL1-1,,RPL1,,51.47541,-0.86319,3,910GTWYFORD,L#0,
910GTWYFORD-1000969-RPL2-2,,RPL2,,51.47547,-0.86322,3,910GTWYFORD,L#0,
910GTWYFORD-1000969-RPL3-3,,RPL3,,51.47551,-0.86325,3,910GTWYFORD,L#0,
910GTWYFORD-Plat01-WB-elizabeth,,Westbound Platform 1,,,,0,910GTWYFORD,,1
910GTWYFORD-Plat02-EB-elizabeth,,Eastbound Platform 2,,,,0,910GTWYFORD,,2
910GTWYFORD-Plat03-WB-elizabeth,,Westbound Platform 3,,,,0,910GTWYFORD,,3
910GTWYFORD-Plat04-EB-elizabeth,,Eastbound Platform 4,,,,0,910GTWYFORD,,4
910GUPRHLWY,910GUPRHLWY,Upper Holloway,,,,1,,,
910GUPRHLWY-Outside,,Outside Upper Holloway,,,,3,910GUPRHLWY,,
910GUPRHLWY-1001302-Bus-1,,Bus,,51.56385,-0.12927,3,910GUPRHLWY,L#0,
910GUPRHLWY-1001302-EntrE-3,,EntrE,,51.56393,-0.1297,3,910GUPRHLWY,L#0,
910GUPRHLWY-1001302-EntrW-5,,EntrW,,51.56379,-0.12926,3,910GUPRHLWY,L#0,
910GUPRHLWY-1001302-RLY-6,,RLY,,51.56369,-0.12916,3,910GUPRHLWY,L#0,
910GUPRHLWY-1001302-RPL-E-2,,RPL-E,,51.56321,-0.13041,3,910GUPRHLWY,L#-1,
910GUPRHLWY-1001302-RPL-W-4,,RPL-W,,51.56315,-0.13028,3,910GUPRHLWY,L#-1,
910GUPRHLWY-Plat01-WB-london-overground,,Westbound Platform 1,,,,0,910GUPRHLWY,,1
910GUPRHLWY-Plat02-EB-london-overground,,Eastbound Platform 2,,,,0,910GUPRHLWY,,2
910GWAPPING,910GWAPPING,Wapping,,,,1,,,
910GWAPPING-Outside,,Outside Wapping,,,,3,910GWAPPING,,
910GWAPPING-1000251-A-WAP-4,,A-WAP,,51.50438,-0.05599,3,910GWAPPING,L#0,
910GWAPPING-1000251-Bus-1,,Bus,,51.50479,-0.05564,3,910GWAPPING,L#0,
910GWAPPING-1000251-LoCon-6,,LoCon,,51.50457,-0.0561,3,910GWAPPING,L#-1,
910GWAPPING-1000251-RLY-5,,RLY,,51.50429,-0.05585,3,910GWAPPING,L#0,
910GWAPPING-1000251-RPL-N-2,,RPL-N,,51.50471,-0.05629,3,910GWAPPING,L#-2,
910GWAPPING-1000251-RPL-S-3,,RPL-S,,51.50474,-0.05616,3,910GWAPPING,L#-2,
910GWAPPING-Plat01-NB-london-overground,,Northbound Platform 1,,,,0,910GWAPPING,,1
910GWAPPING-Plat02-SB-london-overground,,Southbound Platform 2,,,,0,910GWAPPING,,2
910GWATFDHS,910GWATFDHS,Watford High Street,,,,1,,,
910GWATFDHS-Outside,,Outside Watford High Street,,,,3,910GWATFDHS,,
910GWATFDHS-1001316-Entr-3,,Entr,,51.65256,-0.39141,3,910GWATFDHS,L#0,
910GWATFDHS-1001316-RLY-4,,RLY,,51.65255,-0.39161,3,910GWATFDHS,L#0,
910GWATFDHS-1001316-RPL-2,,RPL,,51.65178,-0.39259,3,910GWATFDHS,L#1,
910GWATFDHS-Plat01-SB-london-overground,,Southbound Platform 1,,,,0,910GWATFDHS,,1
910GWATFDHS-Plat02-NB-london-overground,,Northbound Platform 2,,,,0,910GWATFDHS,,2
910GWCOMBEP,910GWCOMBEP,Westcombe Park,,,,1,,,
910GWCOMBEP-Outside,,Outside Westcombe Park,,,,3,910GWCOMBEP,,
910GWCOMBEP-1001323-Bus-1,,Bus,,51.48323,0.01976,3,910GWCOMBEP,L#0,
910GWCOMBEP-1001323-EntH-6,,EntH,,51.48451,0.01845,3,910GWCOMBEP,L#0,
910GWCOMBEP-1001323-EntS-5,,EntS,,51.48412,0.01861,3,910GWCOMBEP,L#0,
910GWCOMBEP-1001323-RLY-4,,RLY,,51.48431,0.01856,3,910GWCOMBEP,L#0,
910GWCOMBEP-1001323-RPL E-3,,RPL E,,51.48444,0.01894,3,910GWCOMBEP,L#0,
910GWCOMBEP-1001323-RPL W-2,,RPL W,,51.48428,0.019,3,910GWCOMBEP,L#0,
910GWCOMBEP-1001323-UP-7,,UP,,51.48429,0.01808,3,910GWCOMBEP,L#-1,
910GWCOMBEP-Plat01-WB-thameslink,,Westbound Platform 1,,,,0,910GWCOMBEP,,1
910GWCOMBEP-Plat02-EB-thameslink,,Eastbound Platform 2,,,,0,910GWCOMBEP,,2
910GWDGRNPK,910GWDGRNPK,Woodgrange Park,,,,1,,,
910GWDGRNPK-Outside,,Outside Woodgrange Park,,,,3,910GWDGRNPK,,
910GWDGRNPK-1001341-Bus-1,,Bus,,51.54919,0.04342,3,910GWDGRNPK,L#0,
910GWDGRNPK-1001341-RLY-5,,RLY,,51.54926,0.04442,3,910GWDGRNPK,L#0,
910GWDGRNPK-1001341-ROMFO-3,,ROMFO,,51.5494,0.044,3,910GWDGRNPK,L#0,
910GWDGRNPK-1001341-RPL-N-2,,RPL-N,,51.54918,0.04455,3,910GWDGRNPK,L#-1,
910GWDGRNPK-1001341-RPL-S-4,,RPL-S,,51.54927,0.04461,3,910GWDGRNPK,L#-1,
910GWDGRNPK-Plat01-WB-london-overground,,Westbound Platform 1,,,,0,910GWDGRNPK,,1
910GWDGRNPK-Plat02-EB-london-overground,,Eastbound Platform 2,,,,0,910GWDGRNPK,,2
910GWDRYTON,910GWDRYTON,West Drayton,,,,1,,,
910GWDRYTON-Outside,,Outside West Drayton,,,,3,910GWDRYTON,,
910GWDRYTON-1001325-Bus-1,,Bus,,51.51019,-0.47318,3,910GWDRYTON,L#0,
910GWDRYTON-1001325-FB-5,,FB,,51.50983,-0.47182,3,910GWDRYTON,L#2,
910GWDRYTON-1001325-RPL1-2,,RPL1,,51.50983,-0.47217,3,910GWDRYTON,L#1,
910GWDRYTON-1001325-RPL2-8,,RPL2,,51.50984,-0.47208,3,910GWDRYTON,L#1,
910GWDRYTON-1001325-RPL3-9,,RPL3,,51.50987,-0.47215,3,910GWDRYTON,L#1,
910GWDRYTON-1001325-STATI-3,,STATI,,51.51007,-0.47219,3,910GWDRYTON,L#0,
910GWDRYTON-1001325-SUB-6,,SUB,,51.50986,-0.47221,3,910GWDRYTON,L#-1,
910GWDRYTON-1001325-TH-7,,TH,,51.50986,-0.47221,3,910GWDRYTON,L#0,
910GWDRYTON-1001325-WARW-4,,WARW,,51.50962,-0.47238,3,910GWDRYTON,L#0,
910GWDRYTON-Plat01-WB-elizabeth,,Westbound Platform 1,,,,0,910GWDRYTON,,1
910GWDRYTON-Plat02-EB-elizabeth,,Eastbound Platform 2,,,,0,910GWDRYTON,,2
910GWDRYTON-Plat03-WB-elizabeth,,Westbound Platform 3,,,,0,910GWDRYTON,,3
910GWDRYTON-Plat04-EB-elizabeth,,Eastbound Platform 4,,,,0,910GWDRYTON,,4
910GWDRYTON-Plat05-EB-elizabeth,,Eastbound Platform 5,,,,0,910GWDRYTON,,5
910GWDST,910GWDST,Wood Street,,,,1,,,
910GWDST-Outside,,Outside Wood Street,,,,3,910GWDST,,
910GWDST-1001343-Bus-1,,Bus,,51.58669,-0.00273,3,910GWDST,L#0,
910GWDST-1001343-Entr-3,,Entr,,51.58645,-0.00261,3,910GWDST,L#0,
910GWDST-1001343-RLY-5,,RLY,,51.58658,-0.00241,3,910GWDST,L#0,
910GWDST-1001343-RPL-N-2,,RPL-N,,51.58695,-0.0022,3,910GWDST,L#1,
910GWDST-1001343-RPL-S-4,,RPL-S,,51.58688,-0.00207,3,910GWDST,L#1,
910GWDST-Plat01-SB-london-overground,,Southbound Platform 1,,,,0,910GWDST,,1
910GWDST-Plat02-NB-london-overground,,Northbound Platform 2,,,,0,910GWDST,,2
910GWEALING,910GWEALING,West Ealing,,,,1,,,
910GWEALING-Outside,,Outside West Ealing,,,,3,910GWEALING,,
910GWEALING-1001327-Bus-1,,Bus,,51.51417,-0.32047,3,910GWEALING,L#0,
910GWEALING-1001327-DRAYT-3,,DRAYT,,51.51358,-0.31994,3,910GWEALING,L#0,
910GWEALING-1001327-RPL1-2,,RPL1,,51.51341,-0.32231,3,910GWEALING,L#-1,
910GWEALING-1001327-RPL2-4,,RPL2,,51.51346,-0.32233,3,910GWEALING,L#-1,
910GWEALING-Plat03-WB-elizabeth,,Westbound Platform 3,,,,0,910GWEALING,,3
910GWEALING-Plat04-EB-elizabeth,,Eastbound Platform 4,,,,0,910GWEALING,,4
910GWHHRTLA,910GWHHRTLA,White Hart Lane,,,,1,,,
910GWHHRTLA-Outside,,Outside White Hart Lane,,,,3,910GWHHRTLA,,
910GWHHRTLA-1001335-Bus-1,,Bus,,51.6053,-0.06878,3,910GWHHRTLA,L#0,
910GWHHRTLA-1001335-BusS-4,,BusS,,51.6059,-0.06821,3,910GWHHRTLA,L#0,
910GWHHRTLA-1001335-Entr-3,,Entr,,51.60533,-0.071,3,910GWHHRTLA,L#0,
910GWHHRTLA-1001335-RLY-6,,RLY,,51.60515,-0.07107,3,910GWHHRTLA,L#0,
910GWHHRTLA-1001335-RPL-N-2,,RPL-N,,51.6048,-0.07115,3,910GWHHRTLA,L#1,
910GWHHRTLA-1001335-RPL-S-5,,RPL-S,,51.6048,-0.071,3,910GWHHRTLA,L#1,
910GWHHRTLA-Plat01-SB-london-overground,,Southbound Platform 1,,,,0,910GWHHRTLA,,1
910GWHHRTLA-Plat02-NB-london-overground,,Northbound Platform 2,,,,0,910GWHHRTLA,,2
910GWHMDSTD,910GWHMDSTD,West Hampstead,,,,1,,,
910GWHMDSTD-Outside,,Outside West Hampstead,,,,3,910GWHMDSTD,,
910GWHMDSTD-1000321-ENTBR-6,,ENTBR,,51.54747,-0.19116,3,910GWHMDSTD,L#0,
910GWHMDSTD-1000321-RLY-1,,RLY,,51.54743,-0.19145,3,910GWHMDSTD,L#0,
910GWHMDSTD-1000321-RPL-E-5,,RPL-E,,51.54731,-0.192,3,910GWHMDSTD,L#-1,
910GWHMDSTD-1000321-RPL-W-2,,RPL-W,,51.54725,-0.19196,3,910GWHMDSTD,L#-1,
910GWHMDSTD-Plat01-EB-london-overground,,Eastbound Platform 1,,,,0,910GWHMDSTD,,1
910GWHMDSTD-Plat02-WB-london-overground,,Westbound Platform 2,,,,0,910GWHMDSTD,,2
910GWHMPSTM,910GWHMPSTM,West Hampstead Thameslink,,,,1,,,
910GWHMPSTM-Outside,,Outside West Hampstead Thameslink,,,,3,910GWHMPSTM,,
910GWHMPSTM-1001330-Bus-3,,Bus,,51.54846,-0.19107,3,910GWHMPSTM,L#0,
910GWHMPSTM-1001330-EntB-2,,EntB,,51.54874,-0.19183,3,910GWHMPSTM,L#0,
910GWHMPSTM-1001330-EntI-6,,EntI,,51.54803,-0.19239,3,910GWHMPSTM,L#0,
910GWHMPSTM-1001330-EntW-7,,EntW,,51.54803,-0.19187,3,910GWHMPSTM,L#0,
910GWHMPSTM-1001330-FB B-8,,FB B,,51.54842,-0.19148,3,910GWHMPSTM,L#0,
910GWHMPSTM-1001330-FB I-9,,FB I,,51.54846,-0.19244,3,910GWHMPSTM,L#0,
910GWHMPSTM-1001330-RLY-10,,RLY,,51.54823,-0.19242,3,910GWHMPSTM,L#0,
910GWHMPSTM-1001330-RPL1-1,,RPL1,,51.54863,-0.19223,3,910GWHMPSTM,L#-1,
910GWHMPSTM-1001330-RPL2-4,,RPL2,,51.54851,-0.19224,3,910GWHMPSTM,L#-1,
910GWHMPSTM-1001330-RPL3-5,,RPL3,,51.54838,-0.19224,3,910GWHMPSTM,L#-1,
910GWHMPSTM-Plat01-SB-thameslink,,Southbound Platform 1,,,,0,910GWHMPSTM,,1
910GWHMPSTM-Plat02-NB-thameslink,,Northbound Platform 2,,,,0,910GWHMPSTM,,2
910GWHMPSTM-Plat03-SB-thameslink,,Southbound Platform 3,,,,0,910GWHMPSTM,,3
910GWHMPSTM-Plat04-NB-thameslink,,Northbound Platform 4,,,,0,910GWHMPSTM,,4
910GWIMLCHS,910GWIMLCHS,Wimbledon Chase,,,,1,,,
910GWIMLCHS-Outside,,Outside Wimbledon Chase,,,,3,910GWIMLCHS,,
910GWIMLCHS-1001339-Bus-1,,Bus,,51.40936,-0.21335,3,910GWIMLCHS,L#0,
910GWIMLCHS-1001339-Entr-3,,Entr,,51.40923,-0.21406,3,910GWIMLCHS,L#0,
910GWIMLCHS-1001339-RPL-2,,RPL,,51.40965,-0.21447,3,910GWIMLCHS,L#1,
910GWIMLCHS-Plat01-NB-thameslink,,Northbound Platform 1,,,,0,910GWIMLCHS,,1
910GWIMLCHS-Plat02-SB-thameslink,,Southbound Platform 2,,,,0,910GWIMLCHS,,2
910GWLTHQRD,910GWLTHQRD,Walthamstow Queen's Road,,,,1,,,
910GWLTHQRD-Outside,,Outside Walthamstow Queen's Road,,,,3,910GWLTHQRD,,
910GWLTHQRD-1001308-Entr-2,,Entr,,51.58148,-0.02411,3,910GWLTHQRD,L#0,
910GWLTHQRD-1001308-RLY-4,,RLY,,51.58151,-0.024,3,910GWLTHQRD,L#0,
910GWLTHQRD-1001308-RPL-N-1,,RPL-N,,51.58168,-0.02416,3,910GWLTHQRD,L#-1,
910GWLTHQRD-1001308-RPL-S-3,,RPL-S,,51.58173,-0.02407,3,910GWLTHQRD,L#-1,
910GWLTHQRD-Plat01-WB-london-overground,,Westbound Platform 1,,,,0,910GWLTHQRD,,1
910GWLTHQRD-Plat02-EB-london-overground,,Eastbound Platform 2,,,,0,910GWLTHQRD,,2
910GWNDSWRD,910GWNDSWRD,Wandsworth Road,,,,1,,,
910GWNDSWRD-Outside,,Outside Wandsworth Road,,,,3,910GWNDSWRD,,
910GWNDSWRD-1001310-Bdge-7,,Bdge,,51.47,-0.13846,3,910GWNDSWRD,L#2,
910GWNDSWRD-1001310-Bus-1,,Bus,,51.47014,-0.13966,3,910GWNDSWRD,L#0,
910GWNDSWRD-1001310-BUSZZ-4,,BUSZZ,,51.47071,-0.13818,3,910GWNDSWRD,L#0,
910GWNDSWRD-1001310-Entr-3,,Entr,,51.47043,-0.13841,3,910GWNDSWRD,L#0,
910GWNDSWRD-1001310-RLY-5,,RLY,,51.46982,-0.13828,3,910GWNDSWRD,L#1,
910GWNDSWRD-1001310-RPL-2,,RPL,,51.46982,-0.13828,3,910GWNDSWRD,L#1,
910GWNDSWRD-1001310-RPL-6,,RPL,,51.4698,-0.13825,3,910GWNDSWRD,L#1,
910GWNDSWRD-Plat01-WB-london-overground,,Westbound Platform 1,,,,0,910GWNDSWRD,,1
910GWNDSWRD-Plat02-EB-london-overground,,Eastbound Platform 2,,,,0,910GWNDSWRD,,2
910GWNSTDPK,910GWNSTDPK,Wanstead Park,,,,1,,,
910GWNSTDPK-Outside,,Outside Wanstead Park,,,,3,910GWNSTDPK,,
910GWNSTDPK-1001312-Bus-1,,Bus,,51.55141,0.02529,3,910GWNSTDPK,L#0,
910GWNSTDPK-1001312-Entr-3,,Entr,,51.55191,0.02523,3,910GWNSTDPK,L#0,
910GWNSTDPK-1001312-RLY-5,,RLY,,51.55179,0.02532,3,910GWNSTDPK,L#0,
910GWNSTDPK-1001312-RPL-E-2,,RPL-E,,51.55183,0.02596,3,910GWNSTDPK,L#1,
910GWNSTDPK-1001312-RPL-W-4,,RPL-W,,51.55174,0.02588,3,910GWNSTDPK,L#1,
910GWNSTDPK-Plat01-WB-london-overground,,Westbound Platform 1,,,,0,910GWNSTDPK,,1
910GWNSTDPK-Plat02-EB-london-overground,,Eastbound Platform 2,,,,0,910GWNSTDPK,,2
910GWSUTTON,910GWSUTTON,West Sutton,,,,1,,,
910GWSUTTON-Outside,,Outside West Sutton,,,,3,910GWSUTTON,,
910GWSUTTON-1001333-BUS-3,,BUS,,51.36623,-0.20553,3,910GWSUTTON,L#0,
910GWSUTTON-1001333-Entr-2,,Entr,,51.3658,-0.20558,3,910GWSUTTON,L#0,
910GWSUTTON-1001333-RPL-1,,RPL,,51.36609,-0.20473,3,910GWSUTTON,L#1,
910GWSUTTON-Plat01-NB-thameslink,,Northbound Platform 1,,,,0,910GWSUTTON,,1
910GWSUTTON-Plat02-SB-thameslink,,Southbound Platform 2,,,,0,910GWSUTTON,,2
940GZZALGWP,940GZZALGWP,IFS Cloud Greenwich Peninsula,,,,1,,,
940GZZALGWP-Outside,,Outside IFS Cloud Greenwich Peninsula,,,,3,940GZZALGWP,,
940GZZALGWP-1020079-MET-2,,MET,,51.49986,0.00799,3,940GZZALGWP,L#1,
940GZZALGWP-1020079-PLT-3,,PLT,,51.49987,0.00801,3,940GZZALGWP,L#1,
940GZZALGWP-1020079-TMU-1,,TMU,,51.49984,0.00798,3,940GZZALGWP,L#0,
940GZZALGWP-NB-london-cable-car,,Northbound,,,,0,940GZZALGWP,,
940GZZALRDK,940GZZALRDK,IFS Cloud Royal Docks,,,,1,,,
940GZZALRDK-Outside,,Outside IFS Cloud Royal Docks,,,,3,940GZZALRDK,,
940GZZALRDK-1020078-Bus-4,,Bus,,51.50809,0.01787,3,940GZZALRDK,L#0,
940GZZALRDK-1020078-MET-2,,MET,,51.50755,0.0177,3,940GZZALRDK,L#1,
940GZZALRDK-1020078-PLT-3,,PLT,,51.50753,0.01765,3,940GZZALRDK,L#1,
940GZZALRDK-1020078-TMU-1,,TMU,,51.50773,0.01772,3,940GZZALRDK,L#0,
940GZZALRDK-SB-london-cable-car,,Southbound,,,,0,940GZZALRDK,,
940GZZCRADD,940GZZCRADD,Addiscombe,,,,1,,,
940GZZCRADD-Outside,,Outside Addiscombe,,,,3,940GZZCRADD,,
940GZZCRADD-1002002-Bus-1,,Bus,,51.38015,-0.07336,3,940GZZCRADD,L#0,
940GZZCRADD-1002002-ENTN-3,,ENTN,,51.38021,-0.07304,3,940GZZCRADD,L#0,
940GZZCRADD-1002002-ENTS-4,,ENTS,,51.37948,-0.07307,3,940GZZCRADD,L#0,
940GZZCRADD-1002002-Tram-2,,Tram,,51.37975,-0.07306,3,940GZZCRADD,L#0,
940GZZCRADD-EB-tram,,Eastbound,,,,0,940GZZCRADD,,
940GZZCRADD-WB-tram,,Westbound,,,,0,940GZZCRADD,,
940GZZCRADV,940GZZCRADV,Addington Village,,,,1,,,
940GZZCRADV-Outside,,Outside Addington Village,,,,3,940GZZCRADV,,
940GZZCRADV-1002001-ENT-1,,ENT,,51.35649,-0.0324,3,940GZZCRADV,L#0,
940GZZCRADV-1002001-Tram-2,,Tram,,51.35644,-0.03247,3,940GZZCRADV,L#0,
940GZZCRADV-EB-tram,,Eastbound,,,,0,940GZZCRADV,,
940GZZCRADV-WB-tram,,Westbound,,,,0,940GZZCRADV,,
940GZZCRAMP,940GZZCRAMP,Ampere Way,,,,1,,,
940GZZCRAMP-Outside,,Outside Ampere Way,,,,3,940GZZCRAMP,,
940GZZCRAMP-1002004-ENTE-1,,ENTE,,51.38214,-0.12344,3,940GZZCRAMP,L#0,
940GZZCRAMP-1002004-ENTW-3,,ENTW,,51.38222,-0.12386,3,940GZZCRAMP,L#0,
940GZZCRAMP-1002004-Tram-2,,Tram,,51.38225,-0.12365,3,940GZZCRAMP,L#0,
940GZZCRAMP-EB-tram,,Eastbound,,,,0,940GZZCRAMP,,
940GZZCRAMP-WB-tram,,Westbound,,,,0,940GZZCRAMP,,
940GZZCRARA,940GZZCRARA,Arena,,,,1,,,
940GZZCRARA-Outside,,Outside Arena,,,,3,940GZZCRARA,,
940GZZCRARA-1002005-Bus-1,,Bus,,51.38933,-0.05653,3,940GZZCRARA,L#0,
940GZZCRARA-1002005-ENTE-3,,ENTE,,51.38961,-0.05626,3,940GZZCRARA,L#0,
940GZZCRARA-1002005-ENTW-4,,ENTW,,51.39132,-0.05943,3,940GZZCRARA,L#0,
