UniqueId,StationUniqueId,AreaName,AreaId,Level,Lat,Lon,FriendlyName
HUBKNL-1000122-UWB-7,HUBKNL,UWB,7,-2,51.53052,-0.22489,UWB
HUBKNT-1000124-Bus-1,HUBKNT,Bus,1,0,51.5815,-0.31803,Bus
HUBKNT-1000124-KENTO-2,HUBKNT,KENTO,2,0,51.58202,-0.31707,KENTO
HUBKNT-1000124-MET-6,HUBKNT,MET,6,0,51.58175,-0.31691,MET
HUBKNT-1000124-RLY-4,HUBKNT,RLY,4,0,51.58189,-0.31689,RLY
HUBKNT-1000124-RPL N-5,HUBKNT,RPL N,5,-1,51.58162,-0.31683,RPL N
HUBKNT-1000124-RPL S-8,HUBKNT,RPL S,8,-1,51.58166,-0.31676,RPL S
HUBKNT-1000124-UNB-3,HUBKNT,UNB,3,-1,51.58156,-0.31672,UNB
HUBKNT-1000124-USB-7,HUBKNT,USB,7,-1,51.58221,-0.31717,USB
HUBKPA-1000170-Bus-7,HUBKPA,Bus,7,0,51.496,-0.20799,Bus
HUBKPA-1000170-MET-9,HUBKPA,MET,9,0,51.49762,-0.21001,MET
HUBKPA-1000170-OLYMP-1,HUBKPA,OLYMP,1,0,51.49776,-0.2105,OLYMP
HUBKPA-1000170-RLY-6,HUBKPA,RLY,6,1,51.49773,-0.20997,RLY
HUBKPA-1000170-RPL N-5,HUBKPA,RPL N,5,0,51.49788,-0.21029,RPL N
HUBKPA-1000170-RPL S-10,HUBKPA,RPL S,10,0,51.49796,-0.21017,RPL S
HUBKPA-1000170-RUSSE-2,HUBKPA,RUSSE,2,0,51.4982,-0.2095,RUSSE
HUBKPA-1000170-UNDER-3,HUBKPA,UNDER,3,0,51.49785,-0.21031,UNDER
HUBKTN-1000123-Bus-1,HUBKTN,Bus,1,0,51.55094,-0.14082,Bus
HUBKTN-1000123-EntA-4,HUBKTN,EntA,4,0,51.55052,-0.14074,EntA
HUBKTN-1000123-EntF-11,HUBKTN,EntF,11,0,51.55019,-0.14007,EntF
HUBKTN-1000123-EntK-12,HUBKTN,EntK,12,0,51.55072,-0.14073,EntK
HUBKTN-1000123-FBdg-9,HUBKTN,FBdg,9,1,51.55066,-0.14008,FBdg
HUBKTN-1000123-MET-10,HUBKTN,MET,10,0,51.55031,-0.14073,MET
HUBKTN-1000123-NorNB-2,HUBKTN,NorNB,2,-2,51.55038,-0.14089,NorNB
HUBKTN-1000123-NorSB-3,HUBKTN,NorSB,3,-3,51.5503,-0.14091,NorSB
HUBKTN-1000123-RLY-5,HUBKTN,RLY,5,0,51.55049,-0.14044,RLY
HUBKTN-1000123-RPL1-6,HUBKTN,RPL1,6,-1,51.55062,-0.13965,RPL1
HUBKTN-1000123-RPL2-7,HUBKTN,RPL2,7,-1,51.55054,-0.13983,RPL2
HUBKTN-1000123-RPL3-8,HUBKTN,RPL3,8,-1,51.55044,-0.13996,RPL3
HUBKWG-1000125-Bus-1,HUBKWG,Bus,1,0,51.47741,-0.28684,Bus
HUBKWG-1000125-MET-9,HUBKWG,MET,9,0,51.47706,-0.28524,MET
HUBKWG-1000125-NORTH-4,HUBKWG,NORTH,4,0,51.47701,-0.28481,NORTH
HUBKWG-1000125-RLY-5,HUBKWG,RLY,5,0,51.47706,-0.28505,RLY
HUBKWG-1000125-RPL-N-8,HUBKWG,RPL-N,8,0,51.47687,-0.28513,RPL-N
HUBKWG-1000125-RPL-S-10,HUBKWG,RPL-S,10,0,51.47685,-0.28505,RPL-S
HUBKWG-1000125-STATI-3,HUBKWG,STATI,3,0,51.47712,-0.28563,STATI
HUBKWG-1000125-Subwy-6,HUBKWG,Subwy,6,-1,51.47705,-0.28511,Subwy
HUBKWG-1000125-UndEB-2,HUBKWG,UndEB,2,0,51.47733,-0.28502,UndEB
HUBKWG-1000125-UndWB-7,HUBKWG,UndWB,7,0,51.47728,-0.2848,UndWB
HUBLBG-1000139-A-DUK-6,HUBLBG,A-DUK,6,0,51.50573,-0.0866,A-DUK
HUBLBG-1000139-BookJ-3,HUBLBG,BookJ,3,0,51.50586,-0.08815,BookJ
HUBLBG-1000139-BookN-8,HUBLBG,BookN,8,-1,51.50575,-0.08706,BookN
HUBLBG-1000139-BOROU-4,HUBLBG,BOROU,4,0,51.50599,-0.08824,BOROU
HUBLBG-1000139-BUS S-7,HUBLBG,BUS S,7,0,51.50525,-0.08686,BUS S
HUBLBG-1000139-Bus-1,HUBLBG,Bus,1,0,51.50557,-0.08715,Bus
HUBLBG-1000139-D-RAI-5,HUBLBG,D-RAI,5,0,51.50546,-0.08854,D-RAI
HUBLBG-1000139-DSB-15,HUBLBG,DSB,15,0,51.50589,-0.08714,DSB
HUBLBG-1000139-EntR-13,HUBLBG,EntR,13,0,51.50533,-0.08689,EntR
HUBLBG-1000139-Jubil-2,HUBLBG,Jubil,2,-4,51.50584,-0.08784,Jubil
HUBLBG-1000139-MET-14,HUBLBG,MET,14,0,51.50572,-0.08887,MET
HUBLBG-1000139-North-9,HUBLBG,North,9,-3,51.50571,-0.0886,North
HUBLBG-1000139-Passa-10,HUBLBG,Passa,10,-2,51.50577,-0.08648,Passa
HUBLBG-1000139-RLY-16,HUBLBG,RLY,16,0,51.50507,-0.08615,RLY
HUBLBG-1000139-RPL 1-20,HUBLBG,RPL 1,20,1,51.5054,-0.08685,RPL 1
HUBLBG-1000139-RPL10-24,HUBLBG,RPL10,24,1,51.5054,-0.08685,RPL10
HUBLBG-1000139-RPL-12,HUBLBG,RPL,12,1,51.50513,-0.08544,RPL
HUBLBG-1000139-RPL13-25,HUBLBG,RPL13,25,1,51.5054,-0.08685,RPL13
HUBLBG-1000139-RPL15-26,HUBLBG,RPL15,26,1,51.5054,-0.08685,RPL15
HUBLBG-1000139-RPL23-21,HUBLBG,RPL23,21,1,51.5054,-0.08685,RPL23
HUBLBG-1000139-RPL45-22,HUBLBG,RPL45,22,1,51.5054,-0.08685,RPL45
HUBLBG-1000139-RPL89-23,HUBLBG,RPL89,23,1,51.5054,-0.08685,RPL89
HUBLBG-1000139-RPL-T-11,HUBLBG,RPL-T,11,1,51.50457,-0.08585,RPL-T
HUBLBG-1000139-SStTh-17,HUBLBG,SStTh,17,0,51.50456,-0.0866,SStTh
HUBLBG-1000139-SStTo-19,HUBLBG,SStTo,19,0,51.50554,-0.08567,SStTo
HUBLBG-1000139-UpFlr-18,HUBLBG,UpFlr,18,1,51.50481,-0.0864,UpFlr
HUBLCY-1002000-AIRPO-2,HUBLCY,AIRPO,2,1,51.50329,0.0498,AIRPO
HUBLCY-1002000-Bus-6,HUBLCY,Bus,6,0,51.50291,0.05072,Bus
HUBLCY-1002000-DLR-1,HUBLCY,DLR,1,1,51.50335,0.04871,DLR
HUBLCY-1002000-DRERD-5,HUBLCY,DRERD,5,0,51.50322,0.04879,DRERD
HUBLCY-1002000-HARTM-3,HUBLCY,HARTM,3,0,51.50326,0.04904,HARTM
HUBLCY-1002000-LCY1-4,HUBLCY,LCY1,4,0,51.50335,0.05006,LCY1
HUBLEW-1001177-Bus-1,HUBLEW,Bus,1,0,51.46454,-0.01261,Bus
HUBLEW-1001177-Bus-6,HUBLEW,Bus,6,0,51.46454,-0.01261,Bus
HUBLEW-1001177-DLR-2,HUBLEW,DLR,2,-1,51.46478,-0.01293,DLR
HUBLEW-1001177-DLRB-5,HUBLEW,DLRB,5,0,51.46458,-0.01283,DLRB
HUBLEW-1001177-LOAMP-4,HUBLEW,LOAMP,4,0,51.46459,-0.01281,LOAMP
HUBLEW-1001177-RAILI-3,HUBLEW,RAILI,3,0,51.46539,-0.01361,RAILI
HUBLHS-1001180-BRANC-8,HUBLHS,BRANC,8,0,51.5123,-0.03922,BRANC
HUBLHS-1001180-Bus-1,HUBLHS,Bus,1,0,51.51266,-0.04007,Bus
HUBLHS-1001180-BUTCH-2,HUBLHS,BUTCH,2,0,51.51222,-0.04157,BUTCH
HUBLHS-1001180-DLRE-7,HUBLHS,DLRE,7,1,51.51233,-0.03961,DLRE
HUBLHS-1001180-DLRW-3,HUBLHS,DLRW,3,1,51.51233,-0.03961,DLRW
HUBLHS-1001180-RLY-5,HUBLHS,RLY,5,0,51.51266,-0.0396,RLY
HUBLHS-1001180-RPLE-6,HUBLHS,RPLE,6,1,51.51266,-0.0396,RPLE
HUBLHS-1001180-RPLW-4,HUBLHS,RPLW,4,1,51.51266,-0.0396,RPLW
HUBLST-1000138-A-OLD-6,HUBLST,A-OLD,6,0,51.51741,-0.08291,A-OLD
HUBLST-1000138-BISH-16,HUBLST,BISH,16,0,51.51872,-0.07951,BISH
HUBLST-1000138-BookH-1,HUBLST,BookH,1,-1,51.51731,-0.08259,BookH
HUBLST-1000138-Bus-10,HUBLST,Bus,10,0,51.51807,-0.08312,Bus
HUBLST-1000138-BusEF-12,HUBLST,BusEF,12,0,51.51763,-0.08043,BusEF
HUBLST-1000138-BusKL-13,HUBLST,BusKL,13,0,51.51764,-0.08009,BusKL
HUBLST-1000138-BusXZ-14,HUBLST,BusXZ,14,0,51.5176,-0.08386,BusXZ
HUBLST-1000138-CenEB-2,HUBLST,CenEB,2,-3,51.51811,-0.08213,CenEB
HUBLST-1000138-CenWB-3,HUBLST,CenWB,3,-3,51.51806,-0.0822,CenWB
HUBLST-1000138-CLB-18,HUBLST,CLB,18,-1,51.51795,-0.08206,CLB
HUBLST-1000138-D-CEN-9,HUBLST,D-CEN,9,0,51.5178,-0.08156,D-CEN
HUBLST-1000138-EL EB-19,HUBLST,EL EB,19,-6,51.51838,-0.08109,EL EB
HUBLST-1000138-EL WB-23,HUBLST,EL WB,23,-6,51.51772,-0.08204,EL WB
HUBLST-1000138-ELBH-21,HUBLST,ELBH,21,-1,51.51763,-0.0819,ELBH
HUBLST-1000138-ELM-22,HUBLST,ELM,22,-5,51.51763,-0.0819,ELM
HUBLST-1000138-E-L-S-7,HUBLST,E-L-S,7,0,51.51711,-0.08164,E-L-S
HUBLST-1000138-G-ARC-8,HUBLST,G-ARC,8,0,51.51714,-0.08276,G-ARC
HUBLST-1000138-HamEB-4,HUBLST,HamEB,4,-2,51.51727,-0.08236,HamEB
HUBLST-1000138-HamWB-5,HUBLST,HamWB,5,-2,51.51726,-0.08228,HamWB
HUBLST-1000138-H-EL-20,HUBLST,H-EL,20,0,51.51714,-0.08276,H-EL
HUBLST-1000138-MET-17,HUBLST,MET,17,0,51.51737,-0.08318,MET
HUBLST-1000138-RLY-15,HUBLST,RLY,15,0,51.51799,-0.08143,RLY
HUBLST-1000138-RLY-24,HUBLST,RLY,24,0,51.51772,-0.08204,RLY
HUBLST-1000138-RPL-11,HUBLST,RPL,11,0,51.51838,-0.08109,RPL
HUBMJT-1001194-Bus-1,HUBMJT,Bus,1,0,51.39403,-0.15896,Bus
HUBMJT-1001194-Entr-4,HUBMJT,Entr,4,0,51.39274,-0.15812,Entr
HUBMJT-1001194-EntrR-6,HUBMJT,EntrR,6,0,51.39325,-0.15802,EntrR
HUBMJT-1001194-RLY-7,HUBMJT,RLY,7,0,51.39295,-0.15776,RLY
HUBMJT-1001194-RPL-E-5,HUBMJT,RPL-E,5,0,51.39302,-0.1578,RPL-E
HUBMJT-1001194-RPL-W-3,HUBMJT,RPL-W,3,0,51.39296,-0.15786,RPL-W
HUBMJT-1001194-Tram-2,HUBMJT,Tram,2,0,51.3928,-0.15769,Tram
HUBMYB-1000145-A-BRC-4,HUBMYB,A-BRC,4,0,51.52232,-0.16316,A-BRC
HUBMYB-1000145-BakNB-2,HUBMYB,BakNB,2,-2,51.52212,-0.16347,BakNB
HUBMYB-1000145-BakSB-3,HUBMYB,BakSB,3,-2,51.52214,-0.16336,BakSB
HUBMYB-1000145-BookH-5,HUBMYB,BookH,5,0,51.52232,-0.16316,BookH
HUBMYB-1000145-Bus-1,HUBMYB,Bus,1,0,51.52233,-0.16266,Bus
HUBMYB-1000145-BUSS-7,HUBMYB,BUSS,7,0,51.52139,-0.1618,BUSS
HUBMYB-1000145-Conc-8,HUBMYB,Conc,8,-1,51.52227,-0.16278,Conc
HUBMYB-1000145-MET-9,HUBMYB,MET,9,0,51.52232,-0.16321,MET
HUBMYB-1000145-RPL-6,HUBMYB,RPL,6,0,51.52313,-0.16296,RPL
HUBNWB-1000163-Bus-1,HUBNWB,Bus,1,0,51.56257,-0.30582,Bus
HUBNWB-1000163-EAST-2,HUBNWB,EAST,2,0,51.56283,-0.30399,EAST
HUBNWB-1000163-MET-6,HUBNWB,MET,6,0,51.56255,-0.304,MET
HUBNWB-1000163-RLY-4,HUBNWB,RLY,4,1,51.56283,-0.30399,RLY
HUBNWB-1000163-RPL N-5,HUBNWB,RPL N,5,-1,51.5625,-0.30386,RPL N
HUBNWB-1000163-RPL S-8,HUBNWB,RPL S,8,-1,51.56252,-0.30377,RPL S
HUBNWB-1000163-UNB-3,HUBNWB,UNB,3,-1,51.56232,-0.30369,UNB
HUBNWB-1000163-USB-7,HUBNWB,USB,7,-1,51.5628,-0.30377,USB
HUBNWD-1001216-BusE-4,HUBNWD,BusE,4,0,51.39863,-0.07512,BusE
HUBNWD-1001216-busp-5,HUBNWD,busp,5,0,51.39811,-0.07239,busp
HUBNWD-1001216-BusT-1,HUBNWD,BusT,1,0,51.39761,-0.07403,BusT
HUBNWD-1001216-Clif-3,HUBNWD,Clif,3,0,51.39725,-0.07416,Clif
HUBNWD-1001216-RLY-9,HUBNWD,RLY,9,-1,51.3976,-0.07456,RLY
HUBNWD-1001216-RPLNF-7,HUBNWD,RPLNF,7,0,51.39737,-0.07467,RPLNF
HUBNWD-1001216-RPLNS-8,HUBNWD,RPLNS,8,0,51.3974,-0.07482,RPLNS
HUBNWD-1001216-RPLSF-2,HUBNWD,RPLSF,2,0,51.39734,-0.07455,RPLSF
HUBNWD-1001216-RPLSS-10,HUBNWD,RPLSS,10,0,51.39731,-0.07443,RPLSS
HUBNWD-1001216-Stn-6,HUBNWD,Stn,6,0,51.39743,-0.07513,Stn
HUBNWD-1001216-Sub-70,HUBNWD,Sub,70,-1,51.39713,-0.0747,Sub
HUBNWX-1000155-AMERS-2,HUBNWX,AMERS,2,0,51.47651,-0.03219,AMERS
HUBNWX-1000155-Bus-1,HUBNWX,Bus,1,0,51.47577,-0.03163,Bus
HUBNWX-1000155-RLY-4,HUBNWX,RLY,4,0,51.4765,-0.03235,RLY
HUBNWX-1000155-RPL L-3,HUBNWX,RPL L,3,0,51.47684,-0.03305,RPL L
HUBNWX-1000155-RPL N-5,HUBNWX,RPL N,5,0,51.47647,-0.03295,RPL N
HUBNWX-1000155-RPL S-7,HUBNWX,RPL S,7,0,51.47651,-0.03279,RPL S
HUBNWX-1000155-Subwa-6,HUBNWX,Subwa,6,-1,51.47668,-0.03303,Subwa
HUBNXG-1000156-Bus-1,HUBNXG,Bus,1,0,51.47499,-0.04028,Bus
HUBNXG-1000156-BusN-6,HUBNXG,BusN,6,0,51.47423,-0.0411,BusN
HUBNXG-1000156-NEW C-2,HUBNXG,NEW C,2,0,51.47509,-0.04041,NEW C
HUBNXG-1000156-RLY-4,HUBNXG,RLY,4,0,51.47529,-0.04052,RLY
HUBNXG-1000156-RPL-1-5,HUBNXG,RPL-1,5,-1,51.47579,-0.04069,RPL-1
HUBNXG-1000156-RPL-3-3,HUBNXG,RPL-3,3,-1,51.47577,-0.0408,RPL-3
HUBNXG-1000156-RPL-5-7,HUBNXG,RPL-5,7,-1,51.47575,-0.04091,RPL-5
HUBOLD-1000169-B-NW-11,HUBOLD,B-NW,11,0,51.52588,-0.08803,B-NW
HUBOLD-1000169-BookH-12,HUBOLD,BookH,12,-2,51.52574,-0.0878,BookH
HUBOLD-1000169-Bus-1,HUBOLD,Bus,1,0,51.52569,-0.08733,Bus
HUBOLD-1000169-E-CST-6,HUBOLD,E-CST,6,0,51.52558,-0.08692,E-CST
HUBOLD-1000169-G-CSW-8,HUBOLD,G-CSW,8,0,51.52528,-0.08777,G-CSW
HUBOLD-1000169-H-OSW-9,HUBOLD,H-OSW,9,0,51.52546,-0.08807,H-OSW
HUBOLD-1000169-LoCon-15,HUBOLD,LoCon,15,-4,51.52582,-0.08663,LoCon
HUBOLD-1000169-MET-16,HUBOLD,MET,16,0,51.52586,-0.08777,MET
HUBOLD-1000169-North-2,HUBOLD,North,2,-5,51.52499,-0.08755,North
HUBOLD-1000169-RPL-13,HUBOLD,RPL,13,-3,51.52608,-0.08765,RPL
HUBOLD-1000169-Subwy-3,HUBOLD,Subwy,3,-1,51.5257,-0.08707,Subwy
HUBPAD-1000174-A-PRA-5,HUBPAD,A-PRA,5,0,51.51549,-0.1757,A-PRA
HUBPAD-1000174-BakLa-12,HUBPAD,BakLa,12,-2,51.51592,-0.17528,BakLa
HUBPAD-1000174-BakNB-2,HUBPAD,BakNB,2,-4,51.51634,-0.17553,BakNB
HUBPAD-1000174-BakSB-1,HUBPAD,BakSB,1,-4,51.5163,-0.17547,BakSB
HUBPAD-1000174-BLLU-13,HUBPAD,BLLU,13,-5,51.5156,-0.17556,BLLU
HUBPAD-1000174-BookH-11,HUBPAD,BookH,11,-1,51.5156,-0.17556,BookH
HUBPAD-1000174-D - L-10,HUBPAD,D - L,10,-1,51.51605,-0.17511,D - L
HUBPAD-1000174-DisEB-3,HUBPAD,DisEB,3,-2,51.51538,-0.17552,DisEB
HUBPAD-1000174-DisWB-4,HUBPAD,DisWB,4,-2,51.51543,-0.17545,DisWB
HUBPAD-1000174-Lawn-7,HUBPAD,Lawn,7,-2,51.51627,-0.17634,Lawn
HUBPAD-1000174-MET-9,HUBPAD,MET,9,0,51.51658,-0.17569,MET
HUBPAD-1000175-BookH-4,HUBPAD,BookH,4,0,51.518,-0.17784,BookH
HUBPAD-1000175-H&C E-2,HUBPAD,H&C E,2,-1,51.51816,-0.17852,H&C E
HUBPAD-1000175-H&C W-1,HUBPAD,H&C W,1,-1,51.5182,-0.17862,H&C W
HUBPAD-1000175-MAIN-3,HUBPAD,MAIN,3,-1,51.51687,-0.17722,MAIN
HUBPAD-1000175-MET-6,HUBPAD,MET,6,0,51.51819,-0.17831,MET
HUBPAD-1000175-Over-8,HUBPAD,Over,8,0,51.51779,-0.17887,Over
HUBPAD-1000175-PADDB-5,HUBPAD,PADDB,5,1,51.51821,-0.17763,PADDB
HUBPAD-1000175-PLAT-7,HUBPAD,PLAT,7,-1,51.51811,-0.17837,PLAT
HUBPAD-1000175-Taxi-9,HUBPAD,Taxi,9,0,51.51811,-0.17737,Taxi
HUBPAD-1001221-BLL-9,HUBPAD,BLL,9,-5,51.51642,-0.17578,BLL
HUBPAD-1001221-Bus-1,HUBPAD,Bus,1,0,51.51612,-0.17604,Bus
HUBPAD-1001221-EL EB-4,HUBPAD,EL EB,4,-3,51.51699,-0.17739,EL EB
HUBPAD-1001221-EL WB-11,HUBPAD,EL WB,11,-3,51.51645,-0.17711,EL WB
HUBPAD-1001221-ELEnt-7,HUBPAD,ELEnt,7,-1,51.51625,-0.17739,ELEnt
HUBPAD-1001221-ELL-10,HUBPAD,ELL,10,-3,51.51642,-0.17578,ELL
HUBPAD-1001221-ELTH-8,HUBPAD,ELTH,8,-2,51.51642,-0.17578,ELTH
HUBPAD-1001221-Entr-3,HUBPAD,Entr,3,0,51.51642,-0.17578,Entr
HUBPAD-1001221-ET-6,HUBPAD,ET,6,0,51.5173,-0.17926,ET
HUBPAD-1001221-RLY-12,HUBPAD,RLY,12,0,51.51645,-0.17711,RLY
HUBPAD-1001221-RPL-2,HUBPAD,RPL,2,-1,51.51699,-0.17739,RPL
HUBPAD-1001221-WEnt-5,HUBPAD,WEnt,5,-1,51.5159,-0.17697,WEnt
HUBQPW-1000186-BakNB-2,HUBQPW,BakNB,2,-1,51.53416,-0.20531,BakNB
HUBQPW-1000186-BakSB-3,HUBQPW,BakSB,3,-1,51.53417,-0.20522,BakSB
HUBQPW-1000186-Bus-1,HUBQPW,Bus,1,0,51.53339,-0.20466,Bus
HUBQPW-1000186-MET-8,HUBQPW,MET,8,0,51.53416,-0.20457,MET
HUBQPW-1000186-RLY-5,HUBQPW,RLY,5,0,51.53407,-0.20463,RLY
HUBQPW-1000186-RPLAN-9,HUBQPW,RPLAN,9,-1,51.53379,-0.20516,RPLAN
HUBQPW-1000186-RPLAS-10,HUBQPW,RPLAS,10,-1,51.53384,-0.20519,RPLAS
HUBQPW-1000186-RPLDN-6,HUBQPW,RPLDN,6,-1,51.53404,-0.20528,RPLDN
HUBQPW-1000186-RPLDS-7,HUBQPW,RPLDS,7,-1,51.5341,-0.20531,RPLDS
HUBQPW-1000186-SALIS-4,HUBQPW,SALIS,4,0,51.53407,-0.20449,SALIS
HUBRIC-1000193-A-REC-3,HUBRIC,A-REC,3,0,51.64045,-0.47343,A-REC
HUBRIC-1000193-BookH-4,HUBRIC,BookH,4,0,51.64034,-0.4735,BookH
HUBRIC-1000193-Entr-90,HUBRIC,Entr,90,0,51.64038,-0.47364,Entr
HUBRIC-1000193-MET-9,HUBRIC,MET,9,0,51.64021,-0.4737,MET
HUBRIC-1000193-MetEB-1,HUBRIC,MetEB,1,0,51.6402,-0.47366,MetEB
HUBRIC-1000193-MetWB-2,HUBRIC,MetWB,2,0,51.64018,-0.47357,MetWB
HUBRIC-1000193-RLY-7,HUBRIC,RLY,7,0,51.64012,-0.47333,RLY
HUBRIC-1000193-RPL-6,HUBRIC,RPL,6,0,51.64006,-0.47257,RPL
HUBRIC-1000193-Subwa-5,HUBRIC,Subwa,5,-1,51.64015,-0.4736,Subwa
HUBRMD-1000192-Bus-1,HUBRMD,Bus,1,0,51.46341,-0.30208,Bus
HUBRMD-1000192-CHURC-6,HUBRMD,CHURC,6,-1,51.46347,-0.29983,CHURC
HUBRMD-1000192-KEWRD-5,HUBRMD,KEWRD,5,0,51.46326,-0.302,KEWRD
HUBRMD-1000192-MET-8,HUBRMD,MET,8,-1,51.46324,-0.30134,MET
HUBRMD-1000192-RLY-4,HUBRMD,RLY,4,0,51.46324,-0.30162,RLY
HUBRMD-1000192-RPL E-3,HUBRMD,RPL E,3,-1,51.46316,-0.30144,RPL E
HUBRMD-1000192-RPL T-7,HUBRMD,RPL T,7,-1,51.46316,-0.30124,RPL T
HUBRMD-1000192-RPL W-9,HUBRMD,RPL W,9,-1,51.46306,-0.30143,RPL W
HUBRMD-1000192-Under-2,HUBRMD,Under,2,-1,51.46325,-0.30125,Under
HUBSBP-1000224-Bus-1,HUBSBP,Bus,1,0,51.54396,-0.27461,Bus
HUBSBP-1000224-MET-6,HUBSBP,MET,6,0,51.54396,-0.27589,MET
HUBSBP-1000224-NORTH-2,HUBSBP,NORTH,2,0,51.54357,-0.27523,NORTH
HUBSBP-1000224-RLY-4,HUBSBP,RLY,4,0,51.54385,-0.27598,RLY
HUBSBP-1000224-RPL S-5,HUBSBP,RPL S,5,1,51.54403,-0.2759,RPL S
HUBSBP-1000224-RPL-8,HUBSBP,RPL,8,1,51.54398,-0.27595,RPL
HUBSBP-1000224-UNB-7,HUBSBP,UNB,7,1,51.54391,-0.27581,UNB
HUBSBP-1000224-USB-3,HUBSBP,USB,3,1,51.54397,-0.27585,USB
HUBSDE-1000202-Bus-1,HUBSDE,Bus,1,0,51.51138,-0.05583,Bus
HUBSDE-1000202-CORNW-9,HUBSDE,CORNW,9,0,51.51146,-0.05642,CORNW
HUBSDE-1000202-DLR-3,HUBSDE,DLR,3,1,51.51164,-0.05634,DLR
HUBSDE-1000329-BookH-7,HUBSDE,BookH,7,0,51.5113,-0.05696,BookH
HUBSDE-1000329-CABLE-6,HUBSDE,CABLE,6,0,51.51117,-0.05672,CABLE
HUBSDE-1000329-LoCon-8,HUBSDE,LoCon,8,-1,51.51142,-0.05681,LoCon
HUBSDE-1000329-RLY-1,HUBSDE,RLY,1,0,51.5113,-0.05688,RLY
HUBSDE-1000329-RPL-N-4,HUBSDE,RPL-N,4,-2,51.5113,-0.05688,RPL-N
HUBSDE-1000329-RPL-S-5,HUBSDE,RPL-S,5,-2,51.51131,-0.05673,RPL-S
HUBSDE-1000329-WATNE-2,HUBSDE,WATNE,2,0,51.51141,-0.05671,WATNE
HUBSOK-1000213-Bus-1,HUBSOK,Bus,1,0,51.57057,-0.3074,Bus
HUBSOK-1000213-MET-7,HUBSOK,MET,7,0,51.57023,-0.30843,MET
HUBSOK-1000213-RLY-5,HUBSOK,RLY,5,1,51.57066,-0.30872,RLY
HUBSOK-1000213-RPL-6,HUBSOK,RPL,6,1,51.57013,-0.30845,RPL
HUBSOK-1000213-THE L-2,HUBSOK,THE L,2,0,51.57071,-0.30909,THE L
HUBSOK-1000213-Under-4,HUBSOK,Under,4,1,51.57034,-0.30856,Under
HUBSOK-1000213-WINDE-3,HUBSOK,WINDE,3,0,51.57068,-0.30814,WINDE
HUBSPB-1000203-A-SHE-3,HUBSPB,A-SHE,3,0,51.50462,-0.21814,A-SHE
HUBSPB-1000203-BookH-4,HUBSPB,BookH,4,0,51.50467,-0.21869,BookH
HUBSPB-1000203-Bus-6,HUBSPB,Bus,6,0,51.50489,-0.21783,Bus
HUBSPB-1000203-Centr-1,HUBSPB,Centr,1,-2,51.50456,-0.21813,Centr
HUBSPB-1000203-E-SHE-5,HUBSPB,E-SHE,5,0,51.50501,-0.21782,E-SHE
HUBSPB-1000203-LoCon-2,HUBSPB,LoCon,2,-1,51.50453,-0.21861,LoCon
HUBSPB-1000203-MET-7,HUBSPB,MET,7,0,51.50437,-0.21881,MET
HUBSPB-1001348-BrdgN-7,HUBSPB,BrdgN,7,0,51.50583,-0.21778,BrdgN
HUBSPB-1001348-Bridg-3,HUBSPB,Bridg,3,1,51.50534,-0.21762,Bridg
HUBSPB-1001348-Entr-2,HUBSPB,Entr,2,0,51.50514,-0.21801,Entr
HUBSPB-1001348-EntrW-6,HUBSPB,EntrW,6,0,51.50588,-0.21818,EntrW
HUBSPB-1001348-RLY-5,HUBSPB,RLY,5,0,51.50526,-0.2178,RLY
HUBSPB-1001348-RPL-N-1,HUBSPB,RPL-N,1,-1,51.50573,-0.21787,RPL-N
HUBSPB-1001348-RPL-S-4,HUBSPB,RPL-S,4,-1,51.50576,-0.21771,RPL-S
HUBSRA-1000226-BRIDG-91,HUBSRA,BRIDG,91,1,51.54221,-0.00207,BRIDG
HUBSRA-1000226-BUS S-90,HUBSRA,BUS S,90,0,51.54163,-0.00244,BUS S
HUBSRA-1000226-Cen3A-16,HUBSRA,Cen3A,16,1,51.54166,-0.00328,Cen3A
HUBSRA-1000226-CenEB-2,HUBSRA,CenEB,2,1,51.54173,-0.0034,CenEB
HUBSRA-1000226-CenWB-3,HUBSRA,CenWB,3,1,51.54169,-0.00335,CenWB
HUBSRA-1000226-D-Bri-76,HUBSRA,D-Bri,76,2,51.5413,-0.00394,D-Bri
HUBSRA-1000226-DLR-17,HUBSRA,DLR,17,1,51.54125,-0.00386,DLR
HUBSRA-1000226-DLR-N-6,HUBSRA,DLR-N,6,0,51.54103,-0.00305,DLR-N
HUBSRA-1000226-DLR-S-7,HUBSRA,DLR-S,7,0,51.54107,-0.00294,DLR-S
HUBSRA-1000226-Jubil-8,HUBSRA,Jubil,8,0,51.54094,-0.00315,Jubil
HUBSRA-1000226-MET-77,HUBSRA,MET,77,0,51.5418,-0.00346,MET
HUBSRA-1000226-MEZ-4,HUBSRA,MEZ,4,1,51.54157,-0.0035,MEZ
HUBSRA-1000226-RLY-82,HUBSRA,RLY,82,0,51.54189,-0.0034,RLY
HUBSRA-1000226-RPL-E-15,HUBSRA,RPL-E,15,1,51.54189,-0.0034,RPL-E
HUBSRA-1000226-RPL-N-12,HUBSRA,RPL-N,12,1,51.54313,-0.00305,RPL-N
HUBSRA-1000226-RPL-O-9,HUBSRA,RPL-O,9,1,51.54284,-0.0033,RPL-O
